2014.06.25,17:00,1.69924,1.70005,1.69784,1.69793,2353
2014.06.25,18:00,1.69792,1.69845,1.69725,1.69845,2495
2014.06.25,19:00,1.69846,1.69856,1.69767,1.69786,1471
2014.06.25,20:00,1.69789,1.69805,1.69717,1.69719,1295
2014.06.25,21:00,1.69720,1.69826,1.69709,1.69789,930
2014.06.25,22:00,1.69785,1.69791,1.69741,1.69790,885
2014.06.25,23:00,1.69789,1.69830,1.69767,1.69824,602
2014.06.26,00:00,1.69808,1.69824,1.69790,1.69805,305
2014.06.26,01:00,1.69806,1.69869,1.69788,1.69849,495
2014.06.26,02:00,1.69851,1.69858,1.69802,1.69806,407
2014.06.26,03:00,1.69802,1.69897,1.69800,1.69873,921
2014.06.26,04:00,1.69873,1.69903,1.69857,1.69903,900
2014.06.26,05:00,1.69902,1.69915,1.69869,1.69873,774
2014.06.26,06:00,1.69873,1.69898,1.69869,1.69880,769
2014.06.26,07:00,1.69881,1.69882,1.69854,1.69858,886
2014.06.26,08:00,1.69860,1.69909,1.69819,1.69903,877
